,Date,User,Tweet
3410,2020-11-21 20:02:57+00:00,TheRealB27,"Moi à ma femme: ""Put*n tu sais où il est arrivé Hayward ?! À Charlotte !""

Elle: ""Ah il va jouer avec LaMelo Ball.""

J'ai épousé la bonne.

@TrashTalk_fr #NBA #NBATrades https://t.co/ccnMFE1BJJ"
3411,2020-11-21 19:59:08+00:00,sir_size,#charlottehornets gave #KembaWalker to the  #Celtics so #Celtics returned the favor gave #charlottehornets #GordonHayward #GordonHayward #nbatwitter #Nbatrades
3412,2020-11-21 19:57:28+00:00,SarahRamsingh,"US Dollars?! 

#NBAFreeAgency #nbatrades #nba #gordonhayward https://t.co/LiUf2ayqnB"
3413,2020-11-21 19:55:40+00:00,SarahRamsingh,"Absolutely yes.

#averybradley #nbatrades #freeagency #nba https://t.co/6zZwOLfqSA https://t.co/lGKey84bPk"
3414,2020-11-21 19:51:30+00:00,nbaholicsgr,"Διπλή ενίσχυση για 
@BrooklynNets
 που πήραν Jeff Green και Serge Ibaka.
Το deal του δεύτερου δεν έχει επιβεβαιωθεί ακόμα!
#nba #NBATwitter #FreeAgency #NBATrades"
3415,2020-11-21 19:48:04+00:00,sarcasticPJ4400,This was Gordon Hayward after signing that deal from the @hornets ! 😂😷✌#NBAFreeAgency #NBATwitter #NBA #NBATrades https://t.co/3WjXH2JbKl
3416,2020-11-21 19:43:00+00:00,NBAreporta,"#AHORA: Se reporta que el agente libre F Jeff Green ha llegado a un acuerdo con los Brooklyn Nets, informa @ShamsCharania #NBA #NBAFreeAgency #NBATwitter #NBATrades"
3417,2020-11-21 19:42:40+00:00,IconicPoorly,"Breaking news! The Cavs have just acquired Shawn Kemp.

#NBATrades https://t.co/ug2W6FGnLQ"
3418,2020-11-21 19:34:14+00:00,nbaholicsgr,"Έκαναν waive τον Nicolas Batum οι @hornets για να δημιουργήσουν χώρο για τον Hayward.
#nba #NBATwitter #FreeAgency #NBATrades"
3419,2020-11-21 19:29:57+00:00,REALTALKSPORTS7,#NBATrades https://t.co/gbUD48oHqM
3420,2020-11-21 19:27:41+00:00,pauladulla,It’s hard not to get attached. I know it’s all part of the game and I always have open arms for the ones that are joining. Though every year I still get a little separation anxiety. Just a little. #NBATrades #LakersNation #nba
3421,2020-11-21 19:26:50+00:00,deandj123,"@BBiomechanics @bballbreakdown Lakers eyeing veteran big man to replace Dwight Howard

https://t.co/OaYdGt3cDT

#nba #NBATwitter #NBADraft #NBA2K21 #NBATrades #NBAdraft2020 #NBA2K21MyTeam #lakeshow #lakers #LakersNation #lakernation #NBAChamps"
3422,2020-11-21 19:26:41+00:00,deandj123,"@JordanThrilla Lakers eyeing veteran big man to replace Dwight Howard

https://t.co/OaYdGt3cDT

#nba #NBATwitter #NBADraft #NBA2K21 #NBATrades #NBAdraft2020 #NBA2K21MyTeam #lakeshow #lakers #LakersNation #lakernation #NBAChamps"
3423,2020-11-21 19:26:33+00:00,deandj123,"@BobbyMarks42 Lakers eyeing veteran big man to replace Dwight Howard

https://t.co/OaYdGt3cDT

#nba #NBATwitter #NBADraft #NBA2K21 #NBATrades #NBAdraft2020 #NBA2K21MyTeam #lakeshow #lakers #LakersNation #lakernation #NBAChamps"
3424,2020-11-21 19:26:21+00:00,deandj123,"Lakers eyeing veteran big man to replace Dwight Howard

https://t.co/OaYdGt3cDT

#nba #NBATwitter #NBADraft #NBA2K21 #NBATrades #NBAdraft2020 #NBA2K21MyTeam #lakeshow #lakers #LakersNation #lakernation #NBAChamps"
3425,2020-11-21 19:24:59+00:00,nbaholicsgr,"Ο John Konchar υπέγραψε συμβόλαιο διάρκειας 4 ετών με τους Grizzlies, με απολαβές κοντά στα $9M.
#nba #NBATwitter #FreeAgency #NBATrades"
3426,2020-11-21 19:24:55+00:00,trilll_will5,"The Heat got Avery Bradley, needed to keep him. Good pick up #lakeshow #NBATrades #NBAFreeAgency"
3427,2020-11-21 19:24:04+00:00,deandj123,"@ShamsCharania @TheAthleticNBA @Stadium What free agents are left for the Warriors to fill the void for Klay Thompson?

https://t.co/mR5Eq1SiDe

#dubnation #goldenstate #warriors #nba #NBATwitter #NBADraft #NBA2K21 #NBATrades #NBAdraft2020 #NBA2K21MyTeam #lakeshow #lakers #LakersNation #lakernation #NBAChamps"
3428,2020-11-21 19:23:56+00:00,deandj123,"@RayGuevara @ZO2_ What free agents are left for the Warriors to fill the void for Klay Thompson?

https://t.co/mR5Eq1SiDe

#dubnation #goldenstate #warriors #nba #NBATwitter #NBADraft #NBA2K21 #NBATrades #NBAdraft2020 #NBA2K21MyTeam #lakeshow #lakers #LakersNation #lakernation #NBAChamps"
3429,2020-11-21 19:23:49+00:00,deandj123,"@mariosundar @warriors @joshelman What free agents are left for the Warriors to fill the void for Klay Thompson?

https://t.co/mR5Eq1SiDe

#dubnation #goldenstate #warriors #nba #NBATwitter #NBADraft #NBA2K21 #NBATrades #NBAdraft2020 #NBA2K21MyTeam #lakeshow #lakers #LakersNation #lakernation #NBAChamps"
3430,2020-11-21 19:23:24+00:00,Heat_nationARG,"Hablando seriamente. Si se retirara bron. Habría algún jugador en el futuro con sus rasgos?

#HeatTwitter #culture #HeatNation #heatculture #tylerherro #LetsGo #NBA #Argentina #tylertuesday #NBAFreeAgency #nbaarg #NBATrades #nbaespañol https://t.co/TPtD3THhuE"
3431,2020-11-21 19:23:23+00:00,deandj123,"What free agents are left for the Warriors to fill the void for Klay Thompson?

https://t.co/mR5Eq1SiDe

#dubnation #goldenstate #warriors #nba #NBATwitter #NBADraft #NBA2K21 #NBATrades #NBAdraft2020 #NBA2K21MyTeam #lakeshow #lakers #LakersNation #lakernation #NBAChamps"
3432,2020-11-21 19:22:49+00:00,deandj123,"@RTNBA @MikeAScotto Gordon Hayward is a new Hornets player with a 4-year, $ 120 million contract

https://t.co/qB5XHFkYT0

#allfly #charlotte #hornets #nba #NBATwitter #NBADraft #NBA2K21 #NBATrades #NBAdraft2020 #NBA2K21MyTeam #lakeshow #lakers #LakersNation #lakernation #NBAChamps"
3433,2020-11-21 19:22:31+00:00,deandj123,"@BBiomechanics @bballbreakdown Gordon Hayward is a new Hornets player with a 4-year, $ 120 million contract

https://t.co/qB5XHFkYT0

#allfly #charlotte #hornets #nba #NBATwitter #NBADraft #NBA2K21 #NBATrades #NBAdraft2020 #NBA2K21MyTeam #lakeshow #lakers #LakersNation #lakernation #NBAChamps"
3434,2020-11-21 19:22:21+00:00,deandj123,"@game7__ @LegionHoops Gordon Hayward is a new Hornets player with a 4-year, $ 120 million contract

https://t.co/qB5XHFkYT0

#allfly #charlotte #hornets #nba #NBATwitter #NBADraft #NBA2K21 #NBATrades #NBAdraft2020 #NBA2K21MyTeam #lakeshow #lakers #LakersNation #lakernation #NBAChamps"
3435,2020-11-21 19:22:11+00:00,deandj123,"Gordon Hayward is a new Hornets player with a 4-year, $ 120 million contract

https://t.co/qB5XHFkYT0

#allfly #charlotte #hornets #nba #NBATwitter #NBADraft #NBA2K21 #NBATrades #NBAdraft2020 #NBA2K21MyTeam #lakeshow #lakers #LakersNation #lakernation #NBAChamps"
3436,2020-11-21 19:21:29+00:00,deandj123,"@rockrichard Who is Facundo Campazzo's wife?

https://t.co/If0nhHH2Vg

#milehighbasketball #denver #nuggets #nba #NBATwitter #NBADraft #NBA2K21 #NBATrades #NBAdraft2020 #NBA2K21MyTeam #lakeshow #lakers #LakersNation #lakernation #NBAChamps"
3437,2020-11-21 19:21:18+00:00,deandj123,"@AaronRod1980 Who is Facundo Campazzo's wife?

https://t.co/If0nhHH2Vg

#milehighbasketball #denver #nuggets #nba #NBATwitter #NBADraft #NBA2K21 #NBATrades #NBAdraft2020 #NBA2K21MyTeam #lakeshow #lakers #LakersNation #lakernation #NBAChamps"
3438,2020-11-21 19:21:12+00:00,deandj123,"@cubbuenning Who is Facundo Campazzo's wife?

https://t.co/If0nhHH2Vg

#milehighbasketball #denver #nuggets #nba #NBATwitter #NBADraft #NBA2K21 #NBATrades #NBAdraft2020 #NBA2K21MyTeam #lakeshow #lakers #LakersNation #lakernation #NBAChamps"
3439,2020-11-21 19:20:44+00:00,deandj123,"Who is Facundo Campazzo's wife?

https://t.co/If0nhHH2Vg

#milehighbasketball #denver #nuggets #nba #NBATwitter #NBADraft #NBA2K21 #NBATrades #NBAdraft2020 #NBA2K21MyTeam #lakeshow #lakers #LakersNation #lakernation #NBAChamps"
3440,2020-11-21 19:19:13+00:00,nbaholicsgr,"Αποχαιρέτησε -από ότι φαίνεται- τους Lakers ο Rondo, με ένα post στο instagram!
#nba #NBATwitter #FreeAgency #NBATrades https://t.co/vjdiFrvcEY"
3441,2020-11-21 19:17:50+00:00,deandj123,"Fred VanVleet signed for $ 85 million with the Toronto Raptors

https://t.co/xIHv2JoJgz

#wethenorth #toronto #raptors #nba #NBATwitter #NBADraft #NBA2K21 #NBATrades #NBAdraft2020 #NBA2K21MyTeam #lakeshow #lakers #LakersNation #lakernation #NBAChamps"
3442,2020-11-21 19:17:12+00:00,deandj123,"The Lakers' new starting quintet in the 2020-2021 NBA season

https://t.co/R8xsJvmIh1

#nba #NBATwitter #NBADraft #NBA2K21 #NBATrades #NBAdraft2020 #NBA2K21MyTeam #lakeshow #lakers #LakersNation #lakernation #NBAChamps"
3443,2020-11-21 19:15:33+00:00,MrBeaFY,"I’ve said it since the beginning, if they ever traded our big New Zealand Jesus I couldn’t watch anymore. #OKCThunder #kiwi #sadday #nba #NBA #NBATrades https://t.co/Yc9w8tzZdS"
3444,2020-11-21 19:15:30+00:00,deandj123,"Zion Williamson lost 11 kilos and is sporting an impressive physique heading into his second NBA season

https://t.co/QxgWYvJiXU

#kentucky #duke #neworleans #pelicans #wontbowdown #nba #NBATwitter #NBADraft #NBA2K21 #NBATrades #NBAdraft2020 #NBA2K21MyTeam #lakeshow #lakers"
3445,2020-11-21 19:13:28+00:00,deandj123,"Bobby Portis agreed with the Milwaukee Bucks to a two-year contract

https://t.co/R0Z0DamEmG

#newyorkforever #knicks #milwaukee #bucks #fearthedeer #nba #NBATwitter #NBADraft #NBA2K21 #NBATrades #NBAdraft2020 #NBA2K21MyTeam #lakeshow #lakers #LakersNation #lakernation #NBAChamps"
3446,2020-11-21 19:11:01+00:00,J_Kyle07,@NBA2K y’all have to be the slowest when it comes to roster updates #NBATrades
3447,2020-11-21 19:09:52+00:00,ThePaintedLines,"NBA Free Agency Watch Party Day #2 I Live Updates &amp; Discussion

Join TPL LIVE @ 7PM ET as they break down &amp; discuss the biggest deals &amp; signings from Day #2 of NBA Free Agency, please subscribe below

I #NBAFreeAgency I #NBATwitter I #NBATrades I #NBA I
https://t.co/nwjsoz7nwd https://t.co/MPYsAnJA86"
3448,2020-11-21 19:09:23+00:00,deandj123,"@MarcaBasket @mariohezonja @memgrizz De'Anthony Melton signed for four years with the Memphis Grizzlies

https://t.co/J01ObRtRSd

#grindcity #memphis #grizzlies #nba #NBATwitter #NBADraft #NBA2K21 #NBATrades #NBAdraft2020 #NBA2K21MyTeam #lakeshow #lakers #LakersNation #lakernation #NBAChamps"
3449,2020-11-21 19:09:07+00:00,deandj123,"@TMambaShow De'Anthony Melton signed for four years with the Memphis Grizzlies

https://t.co/J01ObRtRSd

#grindcity #memphis #grizzlies #nba #NBATwitter #NBADraft #NBA2K21 #NBATrades #NBAdraft2020 #NBA2K21MyTeam #lakeshow #lakers #LakersNation #lakernation #NBAChamps"
3450,2020-11-21 19:08:54+00:00,deandj123,"De'Anthony Melton signed for four years with the Memphis Grizzlies

https://t.co/J01ObRtRSd

#grindcity #memphis #grizzlies #nba #NBATwitter #NBADraft #NBA2K21 #NBATrades #NBAdraft2020 #NBA2K21MyTeam #lakeshow #lakers #LakersNation #lakernation #NBAChamps"
3451,2020-11-21 19:08:23+00:00,deandj123,"@ShannonSharpe Shaquille O'Neal and Mike Tyson could be the next stars of AEW Dynamite

https://t.co/N4S0OTVmkZ

#losangeles #nbaontnt #nba #NBATwitter #NBADraft #NBA2K21 #NBATrades #NBAdraft2020 #NBA2K21MyTeam #lakeshow #lakers #LakersNation #lakernation #NBAChamps"
3452,2020-11-21 19:07:49+00:00,deandj123,"Shaquille O'Neal and Mike Tyson could be the next stars of AEW Dynamite

https://t.co/N4S0OTVmkZ

#losangeles #nbaontnt #nba #NBATwitter #NBADraft #NBA2K21 #NBATrades #NBAdraft2020 #NBA2K21MyTeam #lakeshow #lakers #LakersNation #lakernation #NBAChamps"
3453,2020-11-21 19:07:45+00:00,nbaholicsgr,"Στους @Suns συνεχίζει τελικά ο Jae Crowder. Συμβόλαιο διάρκειας τριών ετών, με απολαβές στα $30Μ.
#nba #NBATwitter #FreeAgency #NBATrades"
3454,2020-11-21 19:07:23+00:00,deandj123,"@NikkiFree Kris Dunn signs with the Atlanta Hawks for two seasons

https://t.co/BxEvtBh4xN

#truetoatlanta #hawks #atlanta #nba #NBATwitter #NBADraft #NBA2K21 #NBATrades #NBAdraft2020 #NBA2K21MyTeam #lakeshow #lakers #LakersNation #lakernation #NBAChamps"
3455,2020-11-21 19:07:15+00:00,deandj123,"@Firefizz27 @NannonJames10 Kris Dunn signs with the Atlanta Hawks for two seasons

https://t.co/BxEvtBh4xN

#truetoatlanta #hawks #atlanta #nba #NBATwitter #NBADraft #NBA2K21 #NBATrades #NBAdraft2020 #NBA2K21MyTeam #lakeshow #lakers #LakersNation #lakernation #NBAChamps"
3456,2020-11-21 19:07:07+00:00,deandj123,"@mikericetweets Kris Dunn signs with the Atlanta Hawks for two seasons

https://t.co/BxEvtBh4xN

#truetoatlanta #hawks #atlanta #nba #NBATwitter #NBADraft #NBA2K21 #NBATrades #NBAdraft2020 #NBA2K21MyTeam #lakeshow #lakers #LakersNation #lakernation #NBAChamps"
3457,2020-11-21 19:06:44+00:00,deandj123,"Kris Dunn signs with the Atlanta Hawks for two seasons

https://t.co/BxEvtBh4xN

#truetoatlanta #hawks #atlanta #nba #NBATwitter #NBADraft #NBA2K21 #NBATrades #NBAdraft2020 #NBA2K21MyTeam #lakeshow #lakers #LakersNation #lakernation #NBAChamps"
3458,2020-11-21 19:06:12+00:00,deandj123,"@GoldRush5280 Does Facundo Campazzo have what it takes to succeed in the NBA?

https://t.co/OfVFHJvsLV

#milehighbasketball #denver #nuggets #nba #NBATwitter #NBADraft #NBA2K21 #NBATrades #NBAdraft2020 #NBA2K21MyTeam #lakeshow #lakers #LakersNation #lakernation #NBAChamps"
3459,2020-11-21 19:05:54+00:00,deandj123,"@LegionHoops Does Facundo Campazzo have what it takes to succeed in the NBA?

https://t.co/OfVFHJvsLV

#milehighbasketball #denver #nuggets #nba #NBATwitter #NBADraft #NBA2K21 #NBATrades #NBAdraft2020 #NBA2K21MyTeam #lakeshow #lakers #LakersNation #lakernation #NBAChamps"
3460,2020-11-21 19:05:47+00:00,deandj123,"Does Facundo Campazzo have what it takes to succeed in the NBA?

https://t.co/OfVFHJvsLV

#milehighbasketball #denver #nuggets #nba #NBATwitter #NBADraft #NBA2K21 #NBATrades #NBAdraft2020 #NBA2K21MyTeam #lakeshow #lakers #LakersNation #lakernation #NBAChamps"
3461,2020-11-21 19:05:37+00:00,alessandrocell1,ma i #knicks hanno fatto un contratto a leon rose part time che non può lavorare nel weekend o abbiamo una strategia??? #NBA #NBAFreeAgency #NBATrades
3462,2020-11-21 19:05:16+00:00,deandj123,"@camisa_23 @VinceGoodwill Michael Carter-Williams agreed to stay with the Orlando Magic

https://t.co/vUAz4IYuRz

#orlando #magic #magicaboveall #nba #NBATwitter #NBADraft #NBA2K21 #NBATrades #NBAdraft2020 #NBA2K21MyTeam #lakeshow #lakers #LakersNation #lakernation #NBAChamps"
3463,2020-11-21 19:05:05+00:00,deandj123,"@InsideBasket Michael Carter-Williams agreed to stay with the Orlando Magic

https://t.co/vUAz4IYuRz

#orlando #magic #magicaboveall #nba #NBATwitter #NBADraft #NBA2K21 #NBATrades #NBAdraft2020 #NBA2K21MyTeam #lakeshow #lakers #LakersNation #lakernation #NBAChamps"
3464,2020-11-21 19:04:56+00:00,deandj123,"@NutsAndBoltsSP Michael Carter-Williams agreed to stay with the Orlando Magic

https://t.co/vUAz4IYuRz

#orlando #magic #magicaboveall #nba #NBATwitter #NBADraft #NBA2K21 #NBATrades #NBAdraft2020 #NBA2K21MyTeam #lakeshow #lakers #LakersNation #lakernation #NBAChamps"
3465,2020-11-21 19:04:40+00:00,deandj123,"Michael Carter-Williams agreed to stay with the Orlando Magic

https://t.co/vUAz4IYuRz

#orlando #magic #magicaboveall #nba #NBATwitter #NBADraft #NBA2K21 #NBATrades #NBAdraft2020 #NBA2K21MyTeam #lakeshow #lakers #LakersNation #lakernation #NBAChamps"
3466,2020-11-21 19:03:25+00:00,NBAreporta,"#AHORA: 🚨🚨El agente libre y ex Heat Jae Crowder llega a un acuerdo con los Phoenix Suns por 3 años, 30 millones, informa @ShamsCharania #NBA #NBATwitter #NBAFreeAgency #NBATrades 🚨🚨"
3467,2020-11-21 19:02:11+00:00,deandj123,"The enormous impact that the arrival of Montrezl Harrell will have on the Los Angeles Lakers

https://t.co/Ljq6RpKDcL

#clippernation 
#nba #NBATwitter #NBADraft #NBA2K21 #NBATrades #NBAdraft2020 #NBA2K21MyTeam #lakeshow #lakers #LakersNation #lakernation #NBAChamps"
3468,2020-11-21 19:01:26+00:00,deandj123,"@RTNBA @ByTimReynolds LaMelo Ball modeled the Charlotte Hornets kit and is ready for the 2020-21 season

https://t.co/0zRjrJfdpr

#charlotte #hornets #allfly 
#nba #NBATwitter #NBADraft #NBA2K21 #NBATrades #NBAdraft2020 #NBA2K21MyTeam #lakeshow #lakers #LakersNation #lakernation #NBAChamps"
3469,2020-11-21 19:01:12+00:00,deandj123,"LaMelo Ball modeled the Charlotte Hornets kit and is ready for the 2020-21 season

https://t.co/0zRjrJfdpr

#charlotte #hornets #allfly 
#nba #NBATwitter #NBADraft #NBA2K21 #NBATrades #NBAdraft2020 #NBA2K21MyTeam #lakeshow #lakers #LakersNation #lakernation #NBAChamps"
3470,2020-11-21 18:59:47+00:00,deandj123,"@ScottGrodsky Pelicans will stay with Eric Bledsoe after acquiring him in the Jrue Holiday trade

https://t.co/TUjoij4hhL

#milwaukee #bucks #wontbowdown #pelicans #neworleans 
#nba #NBATwitter #NBADraft #NBA2K21 #NBATrades #NBAdraft2020 #NBA2K21MyTeam #lakeshow #lakers #LakersNation"
3471,2020-11-21 18:59:41+00:00,deandj123,"@CreamCityCtral @ShamsCharania Pelicans will stay with Eric Bledsoe after acquiring him in the Jrue Holiday trade

https://t.co/TUjoij4hhL

#milwaukee #bucks #wontbowdown #pelicans #neworleans 
#nba #NBATwitter #NBADraft #NBA2K21 #NBATrades #NBAdraft2020 #NBA2K21MyTeam #lakeshow #lakers #LakersNation"
3472,2020-11-21 18:59:22+00:00,deandj123,"Pelicans will stay with Eric Bledsoe after acquiring him in the Jrue Holiday trade

https://t.co/TUjoij4hhL

#milwaukee #bucks #wontbowdown #pelicans #neworleans 
#nba #NBATwitter #NBADraft #NBA2K21 #NBATrades #NBAdraft2020 #NBA2K21MyTeam #lakeshow #lakers #LakersNation"
3473,2020-11-21 18:57:58+00:00,coach_d_hun,"Just tick Juancho off, sign J-Mac back and i'm already glad with these offseason moves. Eighth Playoff spot is not impossible at all #Timberwolves #NBA #NBATwitter #NBAFreeAgency #NBATrades https://t.co/KwdKJqvQg4"
3474,2020-11-21 18:55:54+00:00,elxi_ideal,"🚨 UPDATE | #NBATrades

🇦🇷  Confirmed: Campazzo to Denver.

💥 Montrez Harrel, from the Clippers to the Lakers.

🏆 Dwight Howard to the 76ers.

🦅 Gallinari returns to Atlanta.

💰 Contract extensions.

Full details on the website 👉 https://t.co/IML76LebJo https://t.co/iYl71Fr0vL"
3475,2020-11-21 18:51:30+00:00,nbaholicsgr,"Στους @MiamiHEAT θα συνεχίζει την καριέρα του ο Avery Bradley, που υπέγραψε συμβόλαιο διάρκειας δύο ετών, με απολαβές $11.6M.
#nba #NBATwitter #FreeAgency #NBATrades"
3476,2020-11-21 18:50:41+00:00,deandj123,"@LakerFiles LeBron James reacted to the arrival of his new teammates

https://t.co/4vcZObaURC

#nba #NBATwitter #NBADraft #NBA2K21 #NBATrades #NBAdraft2020 #NBA2K21MyTeam #lakeshow #lakers #LakersNation #lakernation #NBAChamps"
3477,2020-11-21 18:50:33+00:00,deandj123,"@ShowtimeForum LeBron James reacted to the arrival of his new teammates

https://t.co/4vcZObaURC

#nba #NBATwitter #NBADraft #NBA2K21 #NBATrades #NBAdraft2020 #NBA2K21MyTeam #lakeshow #lakers #LakersNation #lakernation #NBAChamps"
3478,2020-11-21 18:49:37+00:00,deandj123,"LeBron James reacted to the arrival of his new teammates

https://t.co/4vcZObaURC

#nba #NBATwitter #NBADraft #NBA2K21 #NBATrades #NBAdraft2020 #NBA2K21MyTeam #lakeshow #lakers #LakersNation #lakernation #NBAChamps"
3479,2020-11-21 18:47:04+00:00,deandj123,"Jrue Holiday trade to Bucks expands to 4-team deal

https://t.co/qfikUtwmgU

#neworleans #pelicans #wontbowdown 
#nba #NBATwitter #NBADraft #NBA2K21 #NBATrades #NBAdraft2020 #NBA2K21MyTeam #lakeshow #lakers #LakersNation #lakernation #NBAChamps"
